State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,29/10/2021,5943.13,6509.65,6226.39
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,01/11/2021,6045.55,6895.8,6470.67
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,03/11/2021,5969.5,6447.12,6208.31
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,04/11/2021,5741.46,6390.45,6065.96
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,08/11/2021,6215.23,7051.79,6633.51
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,10/11/2021,5564.61,6225.59,5895.1
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,12/11/2021,5582.11,6122.95,5852.53
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,19/11/2021,5365.08,6153.48,5759.28
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,24/11/2021,6145.19,6889.57,6517.38
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,25/11/2021,5740.27,6604.76,6172.52
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,27/11/2021,5927.56,6573.03,6250.3
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,28/11/2021,5665.52,6397.42,6031.47
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,02/12/2021,5310.52,5992.5,5651.51
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,03/12/2021,6039.01,6494.52,6266.77
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,05/12/2021,5851.38,6756.69,6304.03
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,06/12/2021,5552.98,6286.02,5919.5
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,07/12/2021,5561.32,6508.86,6035.09
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,08/12/2021,6410.99,7443.68,6927.34
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,11/12/2021,6183.42,6883.72,6533.57
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,19/12/2021,5700.72,6425.99,6063.36
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,20/12/2021,6257.91,6695.31,6476.61
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,21/12/2021,5796.21,6171.45,5983.83
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,30/12/2021,6361.55,6775.11,6568.33
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,01/01/2022,5758.63,6723.06,6240.84
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,02/01/2022,6238.21,6825.31,6531.76
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,03/01/2022,5926.34,6715.63,6320.98
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,06/01/2022,5649.04,6247.06,5948.05
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,07/01/2022,5839.74,6267.12,6053.43
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,13/01/2022,5829.8,6440.71,6135.26
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,14/01/2022,5756.51,6552.1,6154.31
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,17/01/2022,6108.83,6904.53,6506.68
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,19/01/2022,5747.05,6298.38,6022.72
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,25/01/2022,6463.62,7456.69,6960.16
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,26/01/2022,6249.68,7165.59,6707.63
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,30/01/2022,6056.07,6525.45,6290.76
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,31/01/2022,5623.05,6000.52,5811.79
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,01/02/2022,6702.88,7246.38,6974.63
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,03/02/2022,5607.87,6384.66,5996.27
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,06/02/2022,6521.49,7648.14,7084.82
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,07/02/2022,6205.07,6633.47,6419.27
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,11/02/2022,6196.79,6594.95,6395.87
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,15/02/2022,6047.67,6810.28,6428.98
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,18/02/2022,6077.84,6563.95,6320.89
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,19/02/2022,6892.89,7699.09,7295.99
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,23/02/2022,6274.84,7325.74,6800.29
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,24/02/2022,5835.42,6831.78,6333.6
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,27/02/2022,6156.06,7103.46,6629.76
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,03/03/2022,6168.42,7124.54,6646.48
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,11/03/2022,6775.79,7899.06,7337.42
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,12/03/2022,6962.66,7583.92,7273.29
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,15/03/2022,6299.19,6900.27,6599.73
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,17/03/2022,6115.64,7156.56,6636.1
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,19/03/2022,6693.05,7596.44,7144.74
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,20/03/2022,6675.78,7430.36,7053.07
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,21/03/2022,6590.4,7337.65,6964.02
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,24/03/2022,6911.3,7575.95,7243.62
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,30/03/2022,6869.14,7813.97,7341.55
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,31/03/2022,6715.57,7408.57,7062.07
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,02/04/2022,7050.0,7558.02,7304.01
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,04/04/2022,6473.63,7318.03,6895.83
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,06/04/2022,6840.64,7589.49,7215.06
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,08/04/2022,6991.56,7526.44,7259.0
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,10/04/2022,7094.52,8129.32,7611.92
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,12/04/2022,6777.89,7816.85,7297.37
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,17/04/2022,7395.26,7899.53,7647.39
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,18/04/2022,6682.15,7403.57,7042.86
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,20/04/2022,6620.47,7318.85,6969.66
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,21/04/2022,6312.99,7407.72,6860.36
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,23/04/2022,7324.82,8283.54,7804.18
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,24/04/2022,6819.41,7798.61,7309.01
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,28/04/2022,6959.63,7854.99,7407.31
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,29/04/2022,7223.82,8058.47,7641.15
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,30/04/2022,6796.64,7298.51,7047.58
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,01/05/2022,6831.08,7863.22,7347.15
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,05/05/2022,6474.01,7209.13,6841.57
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,08/05/2022,7161.12,8048.86,7604.99
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,09/05/2022,7602.62,8363.06,7982.84
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,16/05/2022,6751.13,7712.73,7231.93
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,17/05/2022,6773.52,7830.56,7302.04
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,21/05/2022,7317.06,7998.67,7657.87
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,22/05/2022,7081.82,7776.79,7429.31
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,26/05/2022,7025.99,8204.17,7615.08
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,31/05/2022,7310.84,8054.33,7682.59
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,02/06/2022,6738.39,7269.79,7004.09
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,03/06/2022,7384.78,7914.42,7649.6
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,05/06/2022,7432.56,8045.23,7738.89
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,06/06/2022,6921.33,7557.49,7239.41
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,07/06/2022,7360.78,8382.04,7871.41
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,11/06/2022,7676.85,8845.11,8260.98
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,17/06/2022,6708.9,7807.05,7257.97
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,19/06/2022,7423.82,8060.8,7742.31
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,22/06/2022,7339.2,7826.97,7583.09
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,25/06/2022,7070.2,7740.44,7405.32
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,26/06/2022,6933.35,7495.09,7214.22
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,27/06/2022,7200.63,7766.65,7483.64
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,28/06/2022,6632.02,7435.69,7033.86
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,01/07/2022,7714.14,8910.77,8312.45
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,04/07/2022,7079.71,7826.23,7452.97
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,11/07/2022,7320.89,8008.64,7664.76
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,16/07/2022,7258.96,7927.21,7593.08
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,17/07/2022,6879.87,7441.51,7160.69
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,23/07/2022,6931.0,7365.38,7148.19
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,24/07/2022,7203.96,8309.06,7756.51
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,30/07/2022,6518.46,7146.61,6832.53
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,02/08/2022,6473.59,7083.34,6778.47
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,03/08/2022,6263.98,6709.1,6486.54
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,07/08/2022,6657.27,7633.67,7145.47
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,08/08/2022,7440.27,8193.32,7816.8
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,09/08/2022,7487.77,8222.22,7854.99
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,12/08/2022,6255.87,7324.24,6790.06
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,16/08/2022,6635.85,7385.06,7010.45
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,19/08/2022,6415.05,6838.32,6626.68
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,22/08/2022,5884.39,6879.88,6382.14
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,26/08/2022,6451.38,6946.08,6698.73
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,28/08/2022,6818.43,7359.95,7089.19
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,30/08/2022,6429.42,7008.27,6718.84
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,01/09/2022,6931.95,7641.68,7286.81
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,03/09/2022,6978.1,8173.59,7575.85
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,06/09/2022,6211.9,7030.06,6620.98
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,07/09/2022,7015.28,8182.12,7598.7
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,12/09/2022,6279.43,7194.57,6737.0
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,14/09/2022,6455.37,7102.22,6778.8
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,20/09/2022,6076.56,7104.37,6590.46
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,24/09/2022,6475.81,7015.4,6745.61
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,28/09/2022,6542.36,7135.99,6839.18
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,30/09/2022,6562.74,7269.56,6916.15
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,01/10/2022,5758.95,6744.65,6251.8
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,02/10/2022,6672.89,7356.93,7014.91
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,04/10/2022,6811.81,7662.55,7237.18
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,06/10/2022,6097.59,7007.84,6552.72
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,07/10/2022,5939.07,6667.86,6303.47
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,08/10/2022,6423.33,7286.18,6854.75
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,09/10/2022,6753.92,7404.59,7079.26
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,11/10/2022,6686.51,7265.17,6975.84
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,17/10/2022,6158.68,6738.63,6448.66
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,19/10/2022,6644.68,7157.53,6901.11
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,21/10/2022,7118.91,8111.39,7615.15
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,22/10/2022,6051.91,6821.09,6436.5
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,24/10/2022,5384.1,6285.77,5834.94
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,26/10/2022,6312.73,6998.34,6655.53
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,27/10/2022,6420.0,7129.28,6774.64
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,28/10/2022,6083.54,6643.34,6363.44
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,30/10/2022,6090.72,7048.98,6569.85
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,03/11/2022,6398.89,6853.75,6626.32
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,11/11/2022,5924.8,6698.45,6311.62
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,13/11/2022,6100.68,6793.38,6447.03
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,15/11/2022,6443.23,7247.06,6845.15
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,16/11/2022,6109.03,7137.94,6623.48
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,18/11/2022,6901.51,7540.68,7221.09
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,19/11/2022,5992.71,6785.35,6389.03
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,20/11/2022,5764.78,6178.09,5971.44
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,27/11/2022,6280.87,7120.09,6700.48
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,29/11/2022,6612.24,7335.01,6973.63
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,01/12/2022,6885.49,7384.73,7135.11
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,05/12/2022,6152.92,6924.84,6538.88
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,07/12/2022,6246.9,6768.26,6507.58
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,10/12/2022,6393.47,7185.88,6789.67
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,15/12/2022,6366.84,7189.44,6778.14
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,18/12/2022,5680.9,6150.23,5915.57
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,20/12/2022,6475.66,6994.22,6734.94
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,22/12/2022,5785.03,6203.73,5994.38
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,29/12/2022,6230.02,6690.7,6460.36
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,01/01/2023,6647.95,7226.03,6936.99
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,02/01/2023,6085.41,7106.73,6596.07
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,06/01/2023,6241.52,7280.6,6761.06
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,13/01/2023,6323.52,7217.97,6770.75
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,14/01/2023,6463.27,7574.44,7018.86
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,15/01/2023,7075.09,7581.14,7328.12
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,21/01/2023,6191.55,7020.03,6605.79
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,23/01/2023,6468.2,7053.4,6760.8
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,24/01/2023,6588.06,7729.52,7158.79
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,26/01/2023,6549.0,7041.59,6795.29
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,28/01/2023,5667.51,6576.52,6122.02
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,31/01/2023,6938.86,7479.21,7209.04
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,02/02/2023,6609.8,7682.34,7146.07
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,04/02/2023,6564.89,7202.14,6883.52
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,06/02/2023,6539.81,7655.04,7097.42
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,10/02/2023,6841.04,7678.97,7260.01
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,14/02/2023,6588.23,7231.2,6909.71
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,17/02/2023,6334.42,7123.32,6728.87
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,18/02/2023,6521.17,7046.62,6783.89
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,21/02/2023,6492.47,7598.79,7045.63
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,24/02/2023,6951.95,7880.17,7416.06
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,25/02/2023,5899.83,6647.47,6273.65
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,03/03/2023,6623.25,7336.01,6979.63
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,04/03/2023,5986.78,6584.32,6285.55
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,05/03/2023,6433.45,6946.64,6690.05
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,11/03/2023,7114.07,7930.83,7522.45
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,13/03/2023,6315.65,7199.96,6757.81
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,14/03/2023,7299.73,7921.24,7610.49
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,17/03/2023,6772.77,7450.79,7111.78
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,22/03/2023,7604.49,8326.0,7965.24
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,23/03/2023,6833.37,7277.98,7055.68
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,26/03/2023,6708.77,7571.47,7140.12
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,29/03/2023,7090.96,7990.75,7540.86
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,30/03/2023,7214.47,7860.74,7537.6
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,01/04/2023,7199.9,7955.47,7577.69
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,08/04/2023,6682.38,7542.02,7112.2
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,09/04/2023,6829.12,7702.48,7265.8
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,13/04/2023,6604.45,7702.5,7153.48
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,14/04/2023,7437.22,8709.4,8073.31
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,15/04/2023,7046.33,7804.12,7425.23
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,17/04/2023,7478.88,8053.88,7766.38
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,20/04/2023,6644.77,7654.37,7149.57
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,21/04/2023,7205.67,8392.63,7799.15
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,26/04/2023,7080.42,7777.81,7429.11
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,30/04/2023,7253.59,8073.16,7663.38
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,04/05/2023,7470.19,8335.39,7902.79
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,05/05/2023,7775.93,8797.9,8286.91
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,06/05/2023,6926.58,7517.05,7221.81
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,09/05/2023,7465.26,8529.54,7997.4
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,10/05/2023,7230.6,8033.5,7632.05
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,15/05/2023,6992.47,7802.34,7397.4
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,17/05/2023,7366.44,7943.31,7654.88
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,25/05/2023,7043.33,7921.98,7482.66
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,02/06/2023,7652.2,8537.47,8094.83
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,07/06/2023,7088.54,8237.55,7663.04
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,08/06/2023,7779.46,8582.04,8180.75
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,09/06/2023,7926.15,8474.83,8200.49
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,12/06/2023,7544.23,8216.17,7880.2
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,14/06/2023,7356.65,8096.33,7726.49
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,18/06/2023,7412.39,8538.95,7975.67
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,23/06/2023,7950.12,8600.07,8275.1
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,24/06/2023,7780.78,8854.89,8317.83
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,26/06/2023,7414.85,8112.95,7763.9
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,30/06/2023,6786.37,7403.12,7094.74
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,01/07/2023,7334.52,8217.94,7776.23
Maharashtra,Nashik,Lasalgaon Mandi,Cotton,Medium Staple,Local,07/07/2023,7039.41,8162.5,7600.95
